0.02000,1.00000
0.15303,-1.00000
0.19423,-1.00000
0.25850,-1.00000
0.75673,1.00000
0.76430,2.00000
0.76937,3.00000
0.77727,4.00000
0.78977,5.00000
0.80937,6.00000
1.00497,-1.00000
1.19040,-1.00000
1.38243,-1.00000
1.49147,-1.00000
1.59247,1.00000
1.60883,2.00000
1.70417,-1.00000
1.92853,-1.00000
1.96553,-1.00000
1.99883,-1.00000
2.04860,-1.00000
2.11780,-1.00000
2.23753,-1.00000
2.37403,1.00000
2.38837,2.00000
2.52047,-1.00000
2.60460,-1.00000
2.69707,-1.00000
2.78683,-1.00000
2.80857,-1.00000
2.88477,-1.00000
3.06263,-1.00000
3.25293,-1.00000
3.40617,1.00000
3.41753,2.00000
3.42440,3.00000
3.43290,4.00000
4.99753,-1.00000
5.63907,-1.00000
5.83830,-1.00000
6.00340,-1.00000
6.02720,-1.00000
6.61030,-1.00000
6.78673,-1.00000
7.44223,1.00000
7.45657,2.00000
7.46160,3.00000
7.46673,4.00000
7.47573,5.00000
7.64927,-1.00000
7.85587,-1.00000
7.95397,1.00000
7.97363,2.00000
7.98653,3.00000
8.10710,-1.00000
8.13393,-1.00000
8.29490,1.00000
8.31127,2.00000
8.45063,-1.00000
8.57107,-1.00000
8.62823,-1.00000
8.70450,-1.00000
8.83243,-1.00000
8.96493,-1.00000
9.82543,-1.00000
10.43957,-1.00000
10.55057,-1.00000
10.70803,-1.00000
10.75817,1.00000
10.77463,2.00000
10.77890,3.00000
11.01273,-1.00000
11.05783,-1.00000
11.17047,1.00000
11.18020,2.00000
11.18507,3.00000
11.19273,4.00000
11.38587,-1.00000
11.46247,-1.00000
12.07273,-1.00000
12.19620,-1.00000
12.30240,-1.00000
12.37133,-1.00000
12.62327,1.00000
12.63413,2.00000
12.63867,3.00000
12.64443,4.00000
12.65497,5.00000
12.89080,-1.00000
13.03657,-1.00000
13.13340,1.00000
13.14157,2.00000
13.14940,3.00000
13.15533,4.00000
13.28647,-1.00000
13.58413,-1.00000
13.61603,1.00000
13.62110,2.00000
13.62747,3.00000
13.63753,4.00000
13.65657,5.00000
13.99197,-1.00000
14.08053,-1.00000
14.11287,-1.00000
14.57673,-1.00000
14.77450,-1.00000
14.90867,-1.00000
15.03587,-1.00000
15.19627,-1.00000
15.21707,-1.00000
15.33890,-1.00000
15.89477,-1.00000
16.43387,-1.00000
16.47197,-1.00000
16.51513,-1.00000
17.19997,-1.00000
17.53843,-1.00000
17.62227,-1.00000
17.72583,-1.00000
17.81203,-1.00000
18.05670,-1.00000
18.36773,-1.00000
18.40300,-1.00000
18.55147,-1.00000
18.89477,-1.00000
19.02283,-1.00000
19.08123,-1.00000
19.23017,-1.00000
19.57980,-1.00000
20.00510,-1.00000
20.16413,-1.00000
20.34007,-1.00000
20.50527,-1.00000
20.57613,-1.00000
20.83130,1.00000
20.83647,2.00000
20.96797,-1.00000
21.11287,1.00000
21.11870,2.00000
21.12333,3.00000
21.13087,4.00000
21.13983,5.00000
21.43607,1.00000
21.45417,2.00000
21.45860,3.00000
21.46540,4.00000
21.47673,5.00000
22.56953,-1.00000
22.74810,1.00000
22.75553,2.00000
22.75983,3.00000
22.76577,4.00000
22.79410,1.00000
22.80750,2.00000
22.82450,3.00000
23.42910,-1.00000
23.57850,-1.00000
23.62067,-1.00000
23.69140,-1.00000
23.73457,-1.00000
23.81740,-1.00000
23.94230,-1.00000
23.97723,-1.00000
24.02847,-1.00000
24.17573,-1.00000
24.20353,1.00000
24.21473,2.00000
24.24797,-1.00000
24.45427,-1.00000
24.99650,1.00000
25.00420,2.00000
25.00850,3.00000
25.01903,4.00000
25.60110,-1.00000
25.72380,-1.00000
25.86123,-1.00000
25.89437,-1.00000
26.13943,1.00000
26.14580,2.00000
26.15560,3.00000
26.16190,4.00000
26.17270,5.00000
26.36960,1.00000
26.37633,2.00000
26.55540,-1.00000
27.51633,1.00000
27.52613,2.00000
27.53027,3.00000
27.53580,4.00000
27.54623,5.00000
27.92023,-1.00000
28.10020,-1.00000
28.73700,-1.00000
28.82390,-1.00000
28.88413,-1.00000
29.07437,-1.00000
29.20437,-1.00000
29.26990,-1.00000
29.32663,-1.00000
29.36893,-1.00000
29.56003,-1.00000
30.25333,-1.00000
30.57380,-1.00000
30.70693,-1.00000
30.82073,-1.00000
31.08577,1.00000
31.10520,2.00000
31.11150,3.00000
31.12033,4.00000
31.25800,-1.00000
31.42190,-1.00000
31.50700,-1.00000
31.56377,-1.00000
31.59130,-1.00000
32.12043,-1.00000
32.28580,1.00000
32.29267,2.00000
32.29677,3.00000
32.31433,4.00000
32.32080,5.00000
32.34150,1.00000
32.34750,2.00000
32.36053,3.00000
32.52903,-1.00000
32.75717,-1.00000
32.83183,-1.00000
32.85753,-1.00000
33.21187,-1.00000
33.37233,-1.00000
33.44353,-1.00000
33.51997,-1.00000
33.63353,-1.00000
33.82357,-1.00000
34.08860,-1.00000
34.59310,1.00000
34.61060,2.00000
34.61547,3.00000
34.62010,4.00000
34.62993,5.00000
34.89713,-1.00000
34.95283,-1.00000
35.13757,-1.00000
35.25317,-1.00000
35.31450,-1.00000
35.38013,-1.00000
35.47770,-1.00000
35.58083,-1.00000
35.62867,-1.00000
35.68023,-1.00000
35.75313,-1.00000
35.81057,-1.00000
35.85783,-1.00000
35.93503,-1.00000
35.98283,-1.00000
36.06517,-1.00000
36.12527,-1.00000
36.18440,-1.00000
36.27270,-1.00000
36.35460,-1.00000
36.37803,-1.00000
36.42837,-1.00000
36.58497,1.00000
36.59103,2.00000
36.76207,1.00000
36.76713,2.00000
36.77250,3.00000
36.77920,4.00000
36.79010,5.00000
36.93827,-1.00000
37.05860,-1.00000
37.12373,-1.00000
37.21793,-1.00000
37.24837,-1.00000
37.30810,-1.00000
37.42057,1.00000
37.42927,2.00000
37.46273,-1.00000
37.53833,1.00000
37.55110,2.00000
37.57037,3.00000
37.79027,-1.00000
37.81820,-1.00000
37.92490,-1.00000
38.03493,-1.00000
38.10247,1.00000
38.10873,2.00000
38.11550,3.00000
38.26060,-1.00000
38.30363,-1.00000
38.39373,-1.00000
38.45640,-1.00000
38.47867,-1.00000
38.54690,-1.00000
38.62263,-1.00000
38.66727,-1.00000
38.73460,1.00000
38.75007,2.00000
38.75620,3.00000
38.76160,4.00000
38.77677,5.00000
38.92827,-1.00000
38.98507,-1.00000
39.08210,-1.00000
39.12843,-1.00000
39.17030,-1.00000
39.20450,-1.00000
39.32737,-1.00000
39.37677,-1.00000
39.42547,-1.00000
39.52470,1.00000
39.53750,2.00000
39.54213,3.00000
39.54660,4.00000
39.66260,-1.00000
39.74803,1.00000
39.75507,2.00000
39.76450,3.00000
39.77143,4.00000
39.78823,5.00000
39.80427,6.00000
39.81597,7.00000
39.83083,8.00000
39.95670,-1.00000
40.02663,-1.00000
40.08453,-1.00000
40.10877,1.00000
40.12670,2.00000
40.17500,-1.00000
40.26263,-1.00000
40.33410,-1.00000
40.46070,-1.00000
40.55153,-1.00000
40.57427,1.00000
40.59200,2.00000
40.59640,3.00000
40.61600,4.00000
40.62173,5.00000
40.71470,-1.00000
40.76333,-1.00000
40.85973,-1.00000
40.98447,-1.00000
41.02013,1.00000
41.03103,2.00000
41.16067,1.00000
41.17003,2.00000
41.28833,-1.00000
41.37473,-1.00000
41.43693,-1.00000
41.52087,-1.00000
41.61523,-1.00000
41.79017,-1.00000
41.82537,-1.00000
41.96797,1.00000
41.98227,2.00000
41.99463,3.00000
42.08257,-1.00000
42.17780,-1.00000
42.20323,1.00000
42.20887,2.00000
42.21737,3.00000
42.38607,-1.00000
42.47777,-1.00000
42.55750,-1.00000
42.59107,-1.00000
42.74247,-1.00000
42.79257,-1.00000
43.13173,1.00000
43.14227,2.00000
43.14813,3.00000
43.29580,-1.00000
43.37533,1.00000
43.38687,2.00000
43.39177,3.00000
43.52757,-1.00000
43.66690,1.00000
43.68197,2.00000
43.68783,3.00000
43.69537,4.00000
43.96143,-1.00000
44.06553,-1.00000
44.13427,-1.00000
44.16883,-1.00000
44.21853,1.00000
44.22923,2.00000
44.23697,3.00000
44.24680,4.00000
44.44600,-1.00000
44.52060,1.00000
44.54013,2.00000
44.73253,-1.00000
44.78463,-1.00000
44.91020,-1.00000
44.95433,-1.00000
45.04897,-1.00000
45.19377,1.00000
45.19843,2.00000
45.20417,3.00000
45.21367,4.00000
45.36033,-1.00000
45.46180,-1.00000
45.49750,-1.00000
45.59200,-1.00000
45.65553,-1.00000
45.68657,-1.00000
45.73400,-1.00000
45.79460,-1.00000
45.82687,-1.00000
45.89670,1.00000
45.91663,2.00000
46.01167,-1.00000
46.13633,-1.00000
46.17633,-1.00000
46.23197,-1.00000
46.27193,-1.00000
46.33507,-1.00000
46.39153,-1.00000
46.46937,-1.00000
46.60573,-1.00000
46.64090,1.00000
46.64613,2.00000
46.65247,3.00000
46.66593,4.00000
46.67803,5.00000
46.86090,-1.00000
46.91697,-1.00000
46.94020,-1.00000
47.05990,-1.00000
47.11530,-1.00000
47.14137,-1.00000
47.17340,1.00000
47.18993,2.00000
47.19477,3.00000
47.40857,-1.00000
47.50643,-1.00000
47.53493,-1.00000
47.61837,-1.00000
47.70560,-1.00000
47.78117,-1.00000
47.87923,-1.00000
47.92160,-1.00000
47.99413,-1.00000
48.04227,-1.00000
48.13157,-1.00000
48.20337,-1.00000
48.26533,-1.00000
48.34017,1.00000
48.35187,2.00000
48.35673,3.00000
48.36410,4.00000
48.39747,1.00000
48.41317,2.00000
48.43183,3.00000
48.67343,-1.00000
48.77163,-1.00000
48.83160,-1.00000
48.87480,-1.00000
48.92067,-1.00000
48.95917,-1.00000
49.00607,-1.00000
49.06353,-1.00000
49.16770,-1.00000
49.22923,-1.00000
49.26490,-1.00000
49.39447,-1.00000
49.46410,1.00000
49.47130,2.00000
49.52813,-1.00000
49.62010,-1.00000
49.64030,-1.00000
49.70837,1.00000
49.72137,2.00000
49.83890,-1.00000
49.86587,-1.00000
49.90687,1.00000
49.92143,2.00000
50.01947,-1.00000
50.10390,1.00000
50.12067,2.00000
50.12563,3.00000
50.13357,4.00000
50.14673,5.00000
50.15987,6.00000
50.17747,7.00000
50.36413,-1.00000
50.43190,-1.00000
50.51090,-1.00000
50.65120,-1.00000
50.81883,1.00000
50.82440,2.00000
50.83117,3.00000
50.84287,4.00000
50.85707,5.00000
50.86827,6.00000
50.88310,7.00000
51.15283,-1.00000
51.23307,-1.00000
51.29253,1.00000
51.31190,2.00000
51.32783,3.00000
51.33433,4.00000
51.34280,5.00000
51.51117,-1.00000
51.72660,-1.00000
51.84250,1.00000
51.86143,2.00000
51.87733,3.00000
51.88423,4.00000
51.89087,5.00000
51.91750,-1.00000
52.15217,-1.00000
52.19203,-1.00000
52.30283,-1.00000
52.39603,-1.00000
52.42487,-1.00000
52.52553,1.00000
52.54287,2.00000
52.55050,3.00000
52.64623,-1.00000
52.74713,-1.00000
52.78170,-1.00000
52.87140,-1.00000
52.92643,-1.00000
53.02537,-1.00000
53.09313,-1.00000
53.14247,-1.00000
53.16860,-1.00000
53.26297,-1.00000
53.35947,1.00000
53.37450,2.00000
53.38143,3.00000
53.38673,4.00000
53.39660,5.00000
53.57407,-1.00000
53.65890,-1.00000
53.70360,-1.00000
53.85710,-1.00000
53.94357,1.00000
53.94837,2.00000
53.95460,3.00000
53.96390,4.00000
54.11647,-1.00000
54.17013,1.00000
54.18097,2.00000
54.20793,-1.00000
54.33387,-1.00000
54.37830,1.00000
54.39550,2.00000
54.40163,3.00000
54.41200,4.00000
54.42337,5.00000
54.44300,6.00000
54.74223,-1.00000
54.79387,-1.00000
54.84043,-1.00000
54.94677,-1.00000
55.08817,-1.00000
55.11710,-1.00000
55.17393,-1.00000
55.25713,1.00000
55.26220,2.00000
55.28093,3.00000
55.28543,4.00000
55.29583,5.00000
55.31167,6.00000
55.32903,7.00000
55.34907,1.00000
55.36287,2.00000
55.98957,1.00000
55.99603,2.00000
56.00147,3.00000
56.10903,-1.00000
56.23693,-1.00000
56.31127,-1.00000
56.37863,-1.00000
56.41193,-1.00000
56.49237,-1.00000
56.53373,-1.00000
56.65683,-1.00000
56.74917,1.00000
56.75487,2.00000
56.76103,3.00000
56.76990,4.00000
56.98873,1.00000
57.00870,2.00000
57.01410,3.00000
57.07290,-1.00000
57.34303,-1.00000
57.46243,-1.00000
57.55170,-1.00000
57.64373,-1.00000
57.80133,-1.00000
57.88157,-1.00000
58.19393,-1.00000
58.47327,-1.00000
58.58607,-1.00000
58.62463,-1.00000
58.68930,-1.00000
58.74793,-1.00000
58.85050,-1.00000
58.91690,-1.00000
59.00043,-1.00000
59.16950,-1.00000
59.31970,-1.00000
59.38037,-1.00000
59.41510,-1.00000
59.58823,-1.00000
59.70280,-1.00000
59.84793,1.00000
59.85697,2.00000
59.86180,3.00000
59.86730,4.00000
60.11387,-1.00000
60.15917,-1.00000
60.24670,-1.00000
60.55217,-1.00000
60.73210,-1.00000
60.90447,-1.00000
61.25263,-1.00000
61.46703,1.00000
61.47683,2.00000
61.48093,3.00000
61.48800,4.00000
61.50127,5.00000
61.80557,-1.00000
61.84260,-1.00000
61.91343,-1.00000
62.03987,-1.00000
62.19647,-1.00000
62.59157,-1.00000
62.61997,-1.00000
62.78787,1.00000
62.79997,2.00000
62.80470,3.00000
62.81403,4.00000
62.94863,-1.00000
63.06870,-1.00000
63.10147,-1.00000
63.24027,-1.00000
63.37223,1.00000
63.38083,2.00000
63.38503,3.00000
63.39133,4.00000
63.40530,5.00000
63.60480,-1.00000
63.74797,-1.00000
63.85973,-1.00000
63.94563,-1.00000
64.01293,1.00000
64.03013,2.00000
64.14260,-1.00000
64.21907,-1.00000
64.39947,-1.00000
64.42453,-1.00000
64.55757,-1.00000
64.60040,-1.00000
64.73217,-1.00000
64.80640,-1.00000
64.84583,-1.00000
65.10253,-1.00000
65.18780,1.00000
65.19530,2.00000
65.19990,3.00000
65.20693,4.00000
65.38280,-1.00000
65.44727,-1.00000
65.53837,-1.00000
65.57897,-1.00000
65.79250,1.00000
65.79743,2.00000
65.80543,3.00000
65.82333,4.00000
65.82880,5.00000
65.83837,6.00000
65.90037,1.00000
65.91330,2.00000
66.66953,1.00000
66.67717,2.00000
66.68207,3.00000
66.69117,4.00000
66.93523,-1.00000
67.09743,-1.00000
67.23630,-1.00000
67.35367,-1.00000
67.38207,-1.00000
67.41033,-1.00000
67.67830,1.00000
67.69383,2.00000
67.70067,3.00000
67.70960,4.00000
67.72727,5.00000
67.73837,6.00000
67.75237,7.00000
68.33290,1.00000
68.35017,2.00000
68.35473,3.00000
68.36080,4.00000
68.77653,1.00000
68.78797,2.00000
68.79503,3.00000
69.15227,-1.00000
69.24737,-1.00000
69.27693,-1.00000
69.38293,-1.00000
69.60620,-1.00000
69.78040,1.00000
69.78853,2.00000
69.79330,3.00000
69.80017,4.00000
69.81020,5.00000
70.02813,-1.00000
70.60223,-1.00000
70.72237,1.00000
70.73963,2.00000
70.81650,-1.00000
70.89463,-1.00000
71.00030,-1.00000
71.09887,-1.00000
71.15127,-1.00000
71.35387,-1.00000
71.46697,-1.00000
71.51827,1.00000
71.52840,2.00000
71.53727,3.00000
71.66477,-1.00000
71.69170,-1.00000
71.82177,-1.00000
71.88123,-1.00000
71.92240,-1.00000
72.17957,-1.00000
72.31580,-1.00000
72.52497,1.00000
72.54047,2.00000
72.54553,3.00000
72.55223,4.00000
72.56610,5.00000
73.43880,-1.00000
73.59323,-1.00000
73.95290,-1.00000
74.09897,-1.00000
74.21343,-1.00000
74.24343,-1.00000
74.38353,-1.00000
74.44463,-1.00000
74.49387,-1.00000
74.58993,-1.00000
74.63187,-1.00000
74.69523,-1.00000
74.76563,-1.00000
74.80673,-1.00000
74.87163,-1.00000
74.90930,-1.00000
74.99983,-1.00000
75.13497,-1.00000
75.16180,1.00000
75.17920,2.00000
75.18740,3.00000
75.19220,4.00000
75.20413,5.00000
75.21703,6.00000
75.40007,-1.00000
75.48480,-1.00000
75.53113,-1.00000
75.66317,-1.00000
75.68870,-1.00000
75.75293,-1.00000
75.81593,-1.00000
75.90673,-1.00000
76.02813,-1.00000
76.13663,-1.00000
76.36533,1.00000
76.37380,2.00000
76.37783,3.00000
76.38480,4.00000
76.53363,-1.00000
76.56350,-1.00000
76.64407,-1.00000
76.74190,1.00000
76.74990,2.00000
76.84490,-1.00000
76.88710,-1.00000
76.98187,-1.00000
77.13330,-1.00000
77.24750,1.00000
77.25417,2.00000
77.25993,3.00000
77.26977,4.00000
77.28207,5.00000
77.29770,6.00000
77.31930,-1.00000
77.70333,-1.00000
77.82413,-1.00000
77.94650,-1.00000
77.99307,-1.00000
78.04480,-1.00000
78.15233,-1.00000
78.31667,-1.00000
78.38760,-1.00000
78.69620,-1.00000
78.74480,-1.00000
78.87510,-1.00000
78.90247,-1.00000
79.09300,-1.00000
79.18040,1.00000
79.19153,2.00000
79.20200,3.00000
79.35510,-1.00000
79.38353,-1.00000
79.40390,1.00000
79.41170,2.00000
79.42087,3.00000
79.42753,4.00000
79.59950,-1.00000
79.77390,-1.00000
80.01767,-1.00000
80.53043,1.00000
80.54620,2.00000
80.55010,3.00000
80.55753,4.00000
80.78460,1.00000
80.79047,2.00000
80.79803,3.00000
80.80663,4.00000
81.04113,-1.00000
81.20237,1.00000
81.20970,2.00000
81.21437,3.00000
81.22420,4.00000
81.23810,5.00000
81.25413,6.00000
81.26843,7.00000
81.67003,1.00000
81.67637,2.00000
81.88253,-1.00000
81.96153,-1.00000
82.01763,-1.00000
82.14740,-1.00000
82.19597,-1.00000
82.29450,-1.00000
82.34923,-1.00000
82.37300,1.00000
82.38510,2.00000
82.38950,3.00000
82.41173,-1.00000
82.70103,-1.00000
83.03590,-1.00000
83.06420,-1.00000
83.35127,-1.00000
83.52190,1.00000
83.53860,2.00000
83.63093,-1.00000
83.72027,-1.00000
83.76080,-1.00000
83.89243,-1.00000
84.04393,-1.00000
84.15760,-1.00000
84.43217,-1.00000
85.15450,-1.00000
85.26470,-1.00000
85.50110,-1.00000
85.62910,-1.00000
85.65050,-1.00000
85.95337,-1.00000
86.11307,-1.00000
86.21067,-1.00000
86.27107,-1.00000
86.36593,-1.00000
86.43037,-1.00000
86.51130,-1.00000
86.69663,1.00000
86.71460,2.00000
86.73200,3.00000
86.73803,4.00000
86.74230,5.00000
86.78373,1.00000
86.79950,2.00000
86.81387,3.00000
86.83033,4.00000
86.84847,5.00000
87.19410,-1.00000
87.32830,-1.00000
87.44980,-1.00000
87.53353,-1.00000
87.65760,1.00000
87.66600,2.00000
87.67143,3.00000
87.67797,4.00000
87.84997,-1.00000
87.89180,-1.00000
87.95063,-1.00000
87.99753,-1.00000
88.03183,-1.00000
88.09060,-1.00000
88.26797,-1.00000
88.34230,-1.00000
88.41233,-1.00000
88.46883,-1.00000
88.51793,-1.00000
88.57410,-1.00000
88.64320,-1.00000
88.74793,-1.00000
88.78337,-1.00000
88.84220,-1.00000
88.87153,-1.00000
88.97677,-1.00000
89.12847,1.00000
89.13430,2.00000
89.14030,3.00000
89.15123,4.00000
89.31917,-1.00000
89.37760,-1.00000
89.56643,-1.00000
89.63580,-1.00000
89.71663,-1.00000
89.77517,1.00000
89.78287,2.00000
89.78853,3.00000
89.79633,4.00000
90.04477,-1.00000
90.10917,-1.00000
90.18420,-1.00000
90.22393,1.00000
90.23623,2.00000
90.24203,3.00000
90.26107,4.00000
90.27593,5.00000
90.45177,-1.00000
90.49667,-1.00000
90.51790,-1.00000
90.98780,-1.00000
91.14060,-1.00000
91.21157,1.00000
91.22097,2.00000
91.22507,3.00000
91.34450,-1.00000
91.68940,-1.00000
91.72317,1.00000
91.73960,2.00000
91.74393,3.00000
91.74990,4.00000
91.76570,5.00000
91.77970,6.00000
91.94047,-1.00000
92.02210,-1.00000
92.24570,-1.00000
92.81103,-1.00000
92.98407,1.00000
92.99727,2.00000
93.00127,3.00000
93.00620,4.00000
93.32783,-1.00000
93.53480,-1.00000
93.58123,-1.00000
93.64633,-1.00000
93.69603,-1.00000
93.77933,-1.00000
94.08360,-1.00000
94.10457,1.00000
94.11833,2.00000
94.12337,3.00000
94.13017,4.00000
94.29707,-1.00000
94.48577,-1.00000
94.55067,-1.00000
94.70287,-1.00000
94.78293,-1.00000
95.00733,1.00000
95.02043,2.00000
95.02543,3.00000
95.03157,4.00000
95.12893,-1.00000
95.20903,-1.00000
95.33293,-1.00000
95.49260,-1.00000
95.58297,-1.00000
95.74580,-1.00000
95.83350,-1.00000
95.87933,-1.00000
95.96220,-1.00000
96.01443,-1.00000
96.11100,1.00000
96.11693,2.00000
96.12323,3.00000
96.12953,4.00000
96.24650,1.00000
96.25700,2.00000
96.32943,-1.00000
96.41487,-1.00000
96.44507,-1.00000
96.71107,-1.00000
96.85607,-1.00000
97.12393,-1.00000
97.19537,-1.00000
97.34563,1.00000
97.35113,2.00000
97.35793,3.00000
97.48810,-1.00000
97.82323,-1.00000
97.95247,-1.00000
98.01970,-1.00000
98.33127,-1.00000
98.81647,-1.00000
99.00503,-1.00000
99.15930,-1.00000
99.23343,-1.00000
99.44070,1.00000
99.44857,2.00000
99.45307,3.00000
99.46227,4.00000
100.15317,-1.00000
100.18497,-1.00000
100.20757,1.00000
100.21773,2.00000
100.22310,3.00000
100.22847,4.00000
100.46263,-1.00000
100.60743,-1.00000
100.66800,-1.00000
100.72710,-1.00000
100.81270,-1.00000
100.94287,-1.00000
101.05840,-1.00000
101.12337,-1.00000
101.19613,-1.00000
101.23110,-1.00000
101.33947,-1.00000
101.36710,1.00000
101.37387,2.00000
101.37823,3.00000
101.38480,4.00000
